CustomerID,DateTime,BookToMarket,BusinessPosition,BusinessType,Businessvolume,EquipmentPrice,HoursUsage,Marketcap,MonthlyMaintenance,Noofdevices,NumberOfEmployees,ProductWeight,Profit,TotalRevenue,category,BusinessPosition_Stable,BusinessPosition_Growth,BusinessPosition_Decline,BusinessType_1,BusinessType_2,BusinessType_3,BusinessType_4,category_Power_Tools,category_Hilti_Services,category_Contractor_Services,category_Fastners_Firestop_Strut,Rank
98761366,Nov-17,0.99,Decline,2,1,6101,2,7,3751,43,8,660,0.34,1,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761366,Nov-17,2.29,Decline,2,2,6686,12,4,3660,53,8,541,0.37,4,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761367,Nov-17,1.18,Decline,2,1,4300,1,6,3920,11,7,811,0.54,9,Power Tools,0,0,1,0,1,0,0,1,0,0,0,1
98761367,Nov-17,0.88,Decline,2,2,5136,15,6,4585,62,7,361,0.62,10,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,2
98761367,Nov-17,0.69,Decline,2,1,6021,13,6,4981,34,7,905,0.83,4,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,1
98761367,Nov-17,1.61,Decline,2,2,802,4,7,2483,70,7,838,0.67,7,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761368,Nov-17,1.48,Decline,2,2,9567,12,8,4507,53,7500,913,0.84,3,Power Tools,0,0,1,0,1,0,0,1,0,0,0,1
98761368,Nov-17,0.36,Decline,2,2,1371,2,2,2358,19,7500,800,0.14,1,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761368,Nov-17,0.86,Decline,2,3,583,11,3,3301,39,7500,910,0.5,5,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761368,Nov-17,2.39,Decline,2,3,8105,2,4,2903,14,7500,202,0.88,5,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,2
98761369,Nov-17,2.46,Decline,2,1,5248,3,4,639,26,175,679,0.97,1,Power Tools,0,0,1,0,1,0,0,1,0,0,0,1
98761369,Nov-17,0.6,Decline,2,1,3672,1,3,527,65,175,893,0.26,1,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761369,Nov-17,2.76,Decline,2,2,5874,3,3,3085,67,175,704,0.84,8,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,1
98761369,Nov-17,0.94,Decline,2,2,6062,13,8,1045,26,175,936,0.94,2,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,2
98761370,Nov-17,2.65,Decline,2,2,4951,5,7,4050,46,8,476,0.68,6,Power Tools,0,0,1,0,1,0,0,1,0,0,0,2
98761370,Nov-17,2.27,Decline,2,1,961,15,9,2696,23,8,355,0.8,4,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761370,Nov-17,2.07,Decline,2,1,3873,15,9,1692,60,8,373,0.99,8,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,2
98761370,Nov-17,1.51,Decline,2,2,4471,15,8,1988,34,8,601,0.58,7,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761371,Nov-17,0.36,Decline,2,3,8441,14,7,4265,66,33,424,0.18,3,Power Tools,0,0,1,0,1,0,0,1,0,0,0,3
98761371,Nov-17,0.69,Decline,2,2,2601,11,4,3010,45,33,247,0.9,7,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,3
98761371,Nov-17,1.65,Decline,2,3,5853,3,9,1057,65,33,385,0.99,2,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,3
98761371,Nov-17,0.79,Decline,2,1,4550,15,9,1356,56,33,517,0.1,10,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,2
98761372,Nov-17,1.18,Decline,2,1,8589,5,9,3785,12,44,238,0.33,7,Power Tools,0,0,1,0,1,0,0,1,0,0,0,2
98761372,Nov-17,2.4,Decline,2,1,4688,13,7,1197,10,44,681,0.41,5,Hilti Services,0,0,1,0,1,0,0,0,1,0,0,1
98761372,Nov-17,0.57,Decline,2,3,2741,4,9,1074,49,44,930,0.81,3,Contractor Services,0,0,1,0,1,0,0,0,0,1,0,1
98761372,Nov-17,1.04,Decline,2,3,8283,4,8,1092,22,44,807,0.78,9,Fastners Firestop Strut,0,0,1,0,1,0,0,0,0,0,1,3
98761393,Nov-17,1.94,Stable,2,2,2113,7,7,2383,42,12000,283,0.31,3,Power Tools,1,0,0,0,1,0,0,1,0,0,0,1
98761393,Nov-17,2.08,Stable,2,2,4926,4,1,2733,53,12000,240,0.79,8,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,3
98761393,Nov-17,0.31,Stable,2,2,867,9,4,2299,33,12000,911,0.12,6,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,2
98761393,Nov-17,1.45,Stable,2,1,7337,8,10,3062,28,12000,149,0.42,6,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,1
98761394,Nov-17,2.06,Stable,2,2,1927,14,8,620,27,12000,462,0.25,5,Power Tools,1,0,0,0,1,0,0,1,0,0,0,1
98761394,Nov-17,2.56,Stable,2,1,1605,7,9,925,52,12000,657,0.38,8,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,1
98761394,Nov-17,2.73,Stable,2,3,5866,13,3,3725,24,12000,405,0.21,7,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,2
98761394,Nov-17,1.27,Stable,2,3,6246,15,9,3290,54,12000,589,0.25,9,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,1
98761395,Nov-17,1.54,Stable,2,1,1444,4,2,521,61,450,469,0.77,9,Power Tools,1,0,0,0,1,0,0,1,0,0,0,3
98761395,Nov-17,2.67,Stable,2,2,2689,8,5,4534,34,450,296,0.15,6,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,3
98761395,Nov-17,0.72,Stable,2,2,4977,15,9,1898,53,450,186,0.83,6,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,2
98761395,Nov-17,2.43,Stable,2,1,1134,3,1,4429,62,450,655,0.9,2,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,3
98761396,Nov-17,1.44,Stable,2,3,8567,7,8,1039,56,3500,156,0.62,9,Power Tools,1,0,0,0,1,0,0,1,0,0,0,2
98761396,Nov-17,1.82,Stable,2,2,720,8,5,1404,13,3500,905,0.32,5,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,1
98761396,Nov-17,0.96,Stable,2,2,5239,11,2,3980,30,3500,415,0.9,10,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,3
98761396,Nov-17,1.13,Stable,2,1,4557,13,10,856,44,3500,733,0.61,3,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,1
98761397,Nov-17,1.48,Stable,2,3,7952,3,3,4106,60,3500,838,0.3,1,Power Tools,1,0,0,0,1,0,0,1,0,0,0,3
98761397,Nov-17,0.46,Stable,2,3,751,4,7,2471,43,3500,487,0.88,7,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,2
98761397,Nov-17,1.85,Stable,2,2,9510,10,1,2725,36,3500,830,0.43,10,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,1
98761397,Nov-17,2.76,Stable,2,2,7215,10,5,3967,35,3500,678,0.16,9,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,3
98761398,Nov-17,1.01,Stable,2,2,1043,13,4,1802,36,3500,620,0.95,2,Power Tools,1,0,0,0,1,0,0,1,0,0,0,1
98761398,Nov-17,1.97,Stable,2,3,8254,11,7,1280,34,3500,796,0.1,2,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,3
98761398,Nov-17,2.27,Stable,2,3,5338,14,5,4641,14,3500,307,0.36,3,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,1
98761398,Nov-17,2.19,Stable,2,2,3768,6,8,2073,67,3500,661,0.18,10,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,1
98761399,Nov-17,1.31,Stable,2,1,9741,11,3,3851,18,450,418,0.15,4,Power Tools,1,0,0,0,1,0,0,1,0,0,0,2
98761399,Nov-17,1.83,Stable,2,3,7799,3,6,1894,67,450,358,0.55,5,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,1
98761399,Nov-17,2.3,Stable,2,3,7493,6,7,2327,64,450,937,0.56,9,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,1
98761399,Nov-17,0.59,Stable,2,1,7780,11,7,1901,24,450,115,0.91,6,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,1
98761400,Nov-17,1.75,Stable,2,3,2991,4,1,3089,48,3500,647,0.87,2,Power Tools,1,0,0,0,1,0,0,1,0,0,0,1
98761400,Nov-17,2.3,Stable,2,2,6302,11,6,2988,36,3500,197,0.38,8,Hilti Services,1,0,0,0,1,0,0,0,1,0,0,2
98761400,Nov-17,2.89,Stable,2,1,5086,16,3,3783,60,3500,185,0.31,8,Contractor Services,1,0,0,0,1,0,0,0,0,1,0,3
98761400,Nov-17,2.85,Stable,2,2,2902,5,6,3216,23,3500,802,0.16,7,Fastners Firestop Strut,1,0,0,0,1,0,0,0,0,0,1,3
98761401,Nov-17,2.59,Growth,2,3,2178,7,4,2271,18,670,907,0.29,2,Power Tools,0,1,0,0,1,0,0,1,0,0,0,2
98761401,Nov-17,0.56,Growth,2,3,6669,11,8,1983,10,670,126,0.99,10,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,2
98761401,Nov-17,1.07,Growth,2,1,2334,9,9,839,66,670,166,0.89,4,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,1
98761401,Nov-17,1.52,Growth,2,3,6186,11,7,2254,33,670,290,0.13,3,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,2
98761402,Nov-17,1.24,Growth,2,1,9482,14,6,3437,19,450,171,0.18,8,Power Tools,0,1,0,0,1,0,0,1,0,0,0,3
98761402,Nov-17,1.14,Growth,2,3,7968,16,10,836,29,450,152,0.44,9,Hilti Services,0,1,0,0,1,0,0,0,1,0,0,2
98761402,Nov-17,1.52,Growth,2,2,8871,5,2,4306,23,450,586,0.15,9,Contractor Services,0,1,0,0,1,0,0,0,0,1,0,3
98761402,Nov-17,0.78,Growth,2,1,7536,15,6,3136,35,450,692,0.31,4,Fastners Firestop Strut,0,1,0,0,1,0,0,0,0,0,1,3
98761292,Nov-17,0.47,Growth,3,3,1374,7,5,1769,51,750,845,0.57,10,Power Tools,0,1,0,0,0,1,0,1,0,0,0,2
98761292,Nov-17,0.58,Growth,3,3,4637,9,1,2445,54,750,858,0.59,3,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,1
98761292,Nov-17,2.72,Growth,3,2,2287,7,8,4697,40,750,355,0.93,8,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,3
98761292,Nov-17,0.55,Growth,3,3,8700,16,6,4265,30,750,938,0.95,6,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,3
98761293,Nov-17,1.37,Growth,3,3,758,12,1,2611,36,350,160,0.71,7,Power Tools,0,1,0,0,0,1,0,1,0,0,0,3
98761293,Nov-17,1.59,Growth,3,2,3976,15,1,505,56,350,964,0.39,3,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,3
98761293,Nov-17,1.68,Growth,3,1,3494,12,4,2584,61,350,935,0.49,10,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,1
98761293,Nov-17,2.73,Growth,3,1,8338,13,6,4907,31,350,411,0.14,3,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,3
98761294,Nov-17,1.59,Growth,3,3,7457,8,1,3326,39,7500,817,0.55,8,Power Tools,0,1,0,0,0,1,0,1,0,0,0,1
98761294,Nov-17,2.06,Growth,3,1,3990,5,5,738,66,7500,810,0.22,6,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,2
98761294,Nov-17,0.83,Growth,3,2,4016,14,7,4941,31,7500,359,0.4,10,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,3
98761294,Nov-17,0.35,Growth,3,2,1852,10,5,3735,29,7500,423,0.16,8,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,3
98761295,Nov-17,2.68,Growth,3,1,1166,7,3,2177,30,45000,350,0.33,10,Power Tools,0,1,0,0,0,1,0,1,0,0,0,2
98761295,Nov-17,2.07,Growth,3,3,4843,12,4,4127,25,45000,406,0.1,8,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,2
98761295,Nov-17,1.29,Growth,3,3,1420,9,1,4751,58,45000,489,0.56,2,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,2
98761295,Nov-17,1.95,Growth,3,1,5883,4,10,4510,25,45000,723,0.29,6,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,1
98761296,Nov-17,1.83,Stable,3,2,6871,8,4,2309,40,750,125,0.32,1,Power Tools,1,0,0,0,0,1,0,1,0,0,0,3
98761296,Nov-17,2.94,Stable,3,3,6779,4,7,2586,35,750,613,0.76,5,Hilti Services,1,0,0,0,0,1,0,0,1,0,0,1
98761296,Nov-17,1.07,Stable,3,3,2861,2,3,2838,41,750,907,0.25,8,Contractor Services,1,0,0,0,0,1,0,0,0,1,0,3
98761296,Nov-17,0.78,Stable,3,3,5692,4,7,1669,12,750,343,0.17,7,Fastners Firestop Strut,1,0,0,0,0,1,0,0,0,0,1,3
98761297,Nov-17,1.58,Growth,3,3,6637,10,1,500,57,170,433,0.92,8,Power Tools,0,1,0,0,0,1,0,1,0,0,0,2
98761297,Nov-17,2.59,Growth,3,3,4168,2,3,1271,61,170,553,0.88,5,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,1
98761297,Nov-17,0.67,Growth,3,1,8100,16,1,3460,37,170,858,0.58,8,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,2
98761297,Nov-17,0.87,Growth,3,1,9079,6,1,4842,62,170,136,0.53,2,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,1
98761298,Nov-17,0.47,Decline,3,1,5711,3,5,3144,62,3500,220,0.56,9,Power Tools,0,0,1,0,0,1,0,1,0,0,0,2
98761298,Nov-17,2.07,Decline,3,1,693,16,9,3891,20,3500,483,0.53,2,Hilti Services,0,0,1,0,0,1,0,0,1,0,0,1
98761298,Nov-17,1.16,Decline,3,3,3795,3,10,3135,64,3500,221,0.34,9,Contractor Services,0,0,1,0,0,1,0,0,0,1,0,2
98761298,Nov-17,1.16,Decline,3,2,3612,6,1,3572,24,3500,160,0.49,3,Fastners Firestop Strut,0,0,1,0,0,1,0,0,0,0,1,3
98761299,Nov-17,0.72,Growth,3,2,4995,6,9,4711,38,8000,989,0.64,6,Power Tools,0,1,0,0,0,1,0,1,0,0,0,1
98761299,Nov-17,2.15,Growth,3,1,4164,9,7,1305,49,8000,971,0.17,10,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,1
98761299,Nov-17,1.68,Growth,3,1,8325,12,5,1310,70,8000,786,0.31,6,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,3
98761299,Nov-17,1.67,Growth,3,2,6971,5,2,1077,48,8000,612,0.95,7,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,1
98761300,Nov-17,1.71,Growth,3,1,2542,15,10,1482,54,3500,351,0.6,7,Power Tools,0,1,0,0,0,1,0,1,0,0,0,2
98761300,Nov-17,1.21,Growth,3,3,5132,12,4,4151,13,3500,362,0.43,1,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,3
98761300,Nov-17,1.78,Growth,3,1,2936,9,5,2111,41,3500,192,0.52,10,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,1
98761300,Nov-17,0.93,Growth,3,3,6624,2,5,1426,26,3500,372,0.58,4,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,2
98761324,Nov-17,1.51,Growth,3,2,3218,16,1,1455,56,170,261,0.67,9,Power Tools,0,1,0,0,0,1,0,1,0,0,0,3
98761324,Nov-17,0.46,Growth,3,3,3575,3,3,1748,23,170,723,0.96,2,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,1
98761324,Nov-17,2.98,Growth,3,2,8620,4,10,4131,37,170,840,0.47,4,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,2
98761324,Nov-17,1.25,Growth,3,3,8417,16,10,4473,21,170,197,0.39,8,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,1
98761325,Nov-17,2.55,Growth,3,3,3613,15,1,3995,18,170,951,0.23,8,Power Tools,0,1,0,0,0,1,0,1,0,0,0,1
98761325,Nov-17,1.14,Growth,3,1,6702,8,2,1683,29,170,893,0.93,6,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,3
98761325,Nov-17,2.48,Growth,3,3,4096,1,1,4517,70,170,761,0.38,4,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,3
98761325,Nov-17,1.94,Growth,3,1,2446,1,8,2520,14,170,258,0.13,1,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,1
98761326,Nov-17,2.68,Growth,3,2,3641,15,6,1229,17,170,833,0.48,10,Power Tools,0,1,0,0,0,1,0,1,0,0,0,2
98761326,Nov-17,1.5,Growth,3,3,8902,10,10,1511,60,170,246,0.33,8,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,2
98761326,Nov-17,1.75,Growth,3,2,1760,2,8,2173,68,170,913,1,7,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,1
98761326,Nov-17,2.52,Growth,3,1,6840,6,1,885,56,170,526,0.54,4,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,3
98761327,Nov-17,1.72,Growth,3,2,5715,13,8,3845,31,42,347,0.51,3,Power Tools,0,1,0,0,0,1,0,1,0,0,0,3
98761327,Nov-17,0.49,Growth,3,2,5913,7,5,3150,64,42,400,0.51,10,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,2
98761327,Nov-17,0.7,Growth,3,1,2726,5,6,4484,20,42,542,0.27,4,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,3
98761327,Nov-17,1.15,Growth,3,2,9876,4,8,1652,48,42,152,0.18,8,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,3
98761328,Nov-17,2.34,Growth,3,3,9938,3,8,1674,47,350,841,0.48,1,Power Tools,0,1,0,0,0,1,0,1,0,0,0,3
98761328,Nov-17,2.29,Growth,3,1,9156,5,6,4783,26,350,438,0.33,6,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,1
98761328,Nov-17,2.98,Growth,3,2,5841,11,3,1228,54,350,111,0.41,10,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,2
98761328,Nov-17,2.07,Growth,3,1,5693,16,5,2393,32,350,751,0.77,10,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,3
98761373,Nov-17,1.4,Decline,3,3,1191,3,9,4002,22,670,606,0.39,7,Power Tools,0,0,1,0,0,1,0,1,0,0,0,1
98761373,Nov-17,1.32,Decline,3,1,876,8,8,1342,22,670,408,0.68,9,Hilti Services,0,0,1,0,0,1,0,0,1,0,0,3
98761373,Nov-17,2.8,Decline,3,3,4979,5,1,1004,47,670,699,0.73,8,Contractor Services,0,0,1,0,0,1,0,0,0,1,0,3
98761373,Nov-17,0.97,Decline,3,2,7063,7,1,1568,22,670,447,0.81,6,Fastners Firestop Strut,0,0,1,0,0,1,0,0,0,0,1,3
98761374,Nov-17,1.01,Decline,3,3,5763,13,4,2183,68,8,135,0.9,5,Power Tools,0,0,1,0,0,1,0,1,0,0,0,3
98761374,Nov-17,1.88,Decline,3,3,4601,10,5,1991,24,8,981,0.19,2,Hilti Services,0,0,1,0,0,1,0,0,1,0,0,1
98761374,Nov-17,0.8,Decline,3,2,2463,8,4,3990,15,8,861,0.99,8,Contractor Services,0,0,1,0,0,1,0,0,0,1,0,2
98761374,Nov-17,2.85,Decline,3,3,2139,13,7,1217,44,8,155,0.2,5,Fastners Firestop Strut,0,0,1,0,0,1,0,0,0,0,1,2
98761375,Nov-17,2.12,Decline,3,3,3001,16,2,1508,56,7,879,0.3,1,Power Tools,0,0,1,0,0,1,0,1,0,0,0,2
98761375,Nov-17,2.41,Decline,3,2,8090,2,5,1556,45,7,218,0.75,10,Hilti Services,0,0,1,0,0,1,0,0,1,0,0,3
98761375,Nov-17,0.84,Decline,3,3,6607,8,5,951,13,7,769,0.63,2,Contractor Services,0,0,1,0,0,1,0,0,0,1,0,1
98761375,Nov-17,2.71,Decline,3,3,5027,4,4,734,15,7,790,0.94,6,Fastners Firestop Strut,0,0,1,0,0,1,0,0,0,0,1,3
98761376,Nov-17,0.9,Decline,3,2,7669,6,10,1196,58,175,593,0.52,7,Power Tools,0,0,1,0,0,1,0,1,0,0,0,3
98761376,Nov-17,0.73,Decline,3,2,6032,1,10,2862,10,175,738,0.17,3,Hilti Services,0,0,1,0,0,1,0,0,1,0,0,3
98761376,Nov-17,1.17,Decline,3,1,5251,4,2,1616,17,175,882,0.69,6,Contractor Services,0,0,1,0,0,1,0,0,0,1,0,3
98761376,Nov-17,2.22,Decline,3,1,8717,3,3,1065,15,175,476,0.84,5,Fastners Firestop Strut,0,0,1,0,0,1,0,0,0,0,1,3
98761377,Nov-17,0.76,Decline,3,2,7527,12,4,4572,56,45,514,0.76,9,Power Tools,0,0,1,0,0,1,0,1,0,0,0,3
98761377,Nov-17,0.4,Decline,3,1,9412,7,6,3946,51,45,426,0.88,6,Hilti Services,0,0,1,0,0,1,0,0,1,0,0,1
98761377,Nov-17,2.47,Decline,3,2,1361,12,5,4136,54,45,423,0.8,1,Contractor Services,0,0,1,0,0,1,0,0,0,1,0,3
98761377,Nov-17,2.47,Decline,3,1,9763,2,1,3761,14,45,573,0.14,9,Fastners Firestop Strut,0,0,1,0,0,1,0,0,0,0,1,3
98761403,Nov-17,0.41,Stable,3,2,5809,12,5,3076,54,34,584,0.83,10,Power Tools,1,0,0,0,0,1,0,1,0,0,0,3
98761403,Nov-17,1.23,Stable,3,1,3792,8,2,3074,34,34,769,0.18,1,Hilti Services,1,0,0,0,0,1,0,0,1,0,0,1
98761403,Nov-17,2.01,Stable,3,2,7217,10,7,4880,22,34,222,0.69,7,Contractor Services,1,0,0,0,0,1,0,0,0,1,0,2
98761403,Nov-17,0.84,Stable,3,3,4090,7,7,4134,18,34,763,1,2,Fastners Firestop Strut,1,0,0,0,0,1,0,0,0,0,1,2
98761404,Nov-17,1.25,Growth,3,2,3649,13,4,1068,54,345,173,0.37,7,Power Tools,0,1,0,0,0,1,0,1,0,0,0,2
98761404,Nov-17,1.36,Growth,3,2,5220,14,9,2936,32,345,293,0.8,8,Hilti Services,0,1,0,0,0,1,0,0,1,0,0,3
98761404,Nov-17,2.67,Growth,3,1,7769,15,7,4895,21,345,285,0.12,7,Contractor Services,0,1,0,0,0,1,0,0,0,1,0,3
98761404,Nov-17,1.82,Growth,3,2,1684,16,2,4151,43,345,391,0.94,10,Fastners Firestop Strut,0,1,0,0,0,1,0,0,0,0,1,2
98761405,Nov-17,2.78,Stable,3,1,7599,6,4,970,25,125,678,0.15,1,Power Tools,1,0,0,0,0,1,0,1,0,0,0,2
98761405,Nov-17,2.46,Stable,3,1,4419,7,1,522,49,125,887,0.38,3,Hilti Services,1,0,0,0,0,1,0,0,1,0,0,3
98761405,Nov-17,1.1,Stable,3,2,485,10,1,1251,45,125,676,0.49,2,Contractor Services,1,0,0,0,0,1,0,0,0,1,0,2
98761405,Nov-17,2.87,Stable,3,3,4337,8,6,2845,47,125,652,0.87,5,Fastners Firestop Strut,1,0,0,0,0,1,0,0,0,0,1,1
98761406,Nov-17,1.39,Stable,3,2,8729,4,10,2778,62,125,152,0.86,10,Power Tools,1,0,0,0,0,1,0,1,0,0,0,1
98761406,Nov-17,1.21,Stable,3,2,3430,16,7,1427,68,125,218,0.69,10,Hilti Services,1,0,0,0,0,1,0,0,1,0,0,1
98761406,Nov-17,1.25,Stable,3,3,3964,11,9,1700,40,125,841,0.19,4,Contractor Services,1,0,0,0,0,1,0,0,0,1,0,2
98761406,Nov-17,2.93,Stable,3,3,7699,6,4,3474,32,125,930,0.42,6,Fastners Firestop Strut,1,0,0,0,0,1,0,0,0,0,1,1
98761407,Nov-17,1.19,Stable,3,1,7482,1,8,2829,48,325,952,0.21,1,Power Tools,1,0,0,0,0,1,0,1,0,0,0,2
98761407,Nov-17,2.78,Stable,3,1,9661,1,5,2562,21,325,761,0.69,4,Hilti Services,1,0,0,0,0,1,0,0,1,0,0,1
98761407,Nov-17,2.48,Stable,3,1,3469,13,3,2639,25,325,439,0.94,10,Contractor Services,1,0,0,0,0,1,0,0,0,1,0,3
98761407,Nov-17,2.44,Stable,3,3,2894,14,8,734,59,325,648,0.46,3,Fastners Firestop Strut,1,0,0,0,0,1,0,0,0,0,1,2
98761301,Nov-17,1.6,Growth,4,2,9561,4,6,3570,67,3500,979,0.42,7,Power Tools,0,1,0,0,0,0,1,1,0,0,0,2
98761301,Nov-17,1.03,Growth,4,1,7723,7,9,3970,33,3500,722,0.11,1,Hilti Services,0,1,0,0,0,0,1,0,1,0,0,1
98761301,Nov-17,0.69,Growth,4,2,3086,14,1,3186,67,3500,684,0.83,7,Contractor Services,0,1,0,0,0,0,1,0,0,1,0,2
98761301,Nov-17,0.81,Growth,4,2,8106,1,1,2691,53,3500,797,0.12,2,Fastners Firestop Strut,0,1,0,0,0,0,1,0,0,0,1,3
98761302,Nov-17,0.6,Decline,4,3,3439,8,7,3623,30,42,618,0.35,7,Power Tools,0,0,1,0,0,0,1,1,0,0,0,2
98761302,Nov-17,1.73,Decline,4,1,6183,12,5,2630,70,42,488,0.34,5,Hilti Services,0,0,1,0,0,0,1,0,1,0,0,3
98761302,Nov-17,2.51,Decline,4,1,7010,14,4,4521,10,42,500,0.15,1,Contractor Services,0,0,1,0,0,0,1,0,0,1,0,1
98761302,Nov-17,0.78,Decline,4,3,6561,11,6,4530,41,42,175,0.54,7,Fastners Firestop Strut,0,0,1,0,0,0,1,0,0,0,1,2
98761303,Nov-17,2.08,Growth,4,1,8465,4,6,4915,29,170,838,0.82,7,Power Tools,0,1,0,0,0,0,1,1,0,0,0,1
98761303,Nov-17,1.31,Growth,4,2,5384,16,4,3719,13,170,984,0.32,3,Hilti Services,0,1,0,0,0,0,1,0,1,0,0,2
98761303,Nov-17,2.74,Growth,4,1,6834,10,10,3189,40,170,681,0.54,10,Contractor Services,0,1,0,0,0,0,1,0,0,1,0,3
98761303,Nov-17,1.2,Growth,4,1,8599,5,5,4376,30,170,751,0.81,4,Fastners Firestop Strut,0,1,0,0,0,0,1,0,0,0,1,3
98761304,Nov-17,0.42,Growth,4,2,4746,14,5,1650,46,350,905,0.21,6,Power Tools,0,1,0,0,0,0,1,1,0,0,0,1
98761304,Nov-17,2.7,Growth,4,2,9417,12,7,1604,63,350,391,0.26,9,Hilti Services,0,1,0,0,0,0,1,0,1,0,0,3
98761304,Nov-17,0.98,Growth,4,3,9612,11,9,1942,18,350,594,0.23,7,Contractor Services,0,1,0,0,0,0,1,0,0,1,0,1
98761304,Nov-17,2.35,Growth,4,3,1372,5,10,824,20,350,948,0.42,6,Fastners Firestop Strut,0,1,0,0,0,0,1,0,0,0,1,3
98761305,Nov-17,1.6,Decline,4,2,2155,6,1,3443,35,42,169,0.78,2,Power Tools,0,0,1,0,0,0,1,1,0,0,0,1
98761305,Nov-17,2.6,Decline,4,2,538,1,10,2441,49,42,626,0.45,2,Hilti Services,0,0,1,0,0,0,1,0,1,0,0,1
